"","state","poll_id","BidenPoll","TrumpPoll","days_to_election","fte_grade","sample_size","BidenResult","TrumpResult","EV","stateid"
"2107","South Dakota",71578,45,53,42,"C",828,35.6,61.8,3,"SD"
"2108","South Dakota",70304,38.45,60,63,"C",354,35.6,61.8,3,"SD"
"2109","South Dakota",72097,42,56,34,"C",1066,35.6,61.8,3,"SD"
"2110","South Dakota",72433,37,61,17,"C",594,35.6,61.8,3,"SD"
"2111","South Dakota",70966,43,56,50,"C",547,35.6,61.8,3,"SD"
"2112","South Dakota",70356,38.2,59.12,94,"C",277,35.6,61.8,3,"SD"
"2113","South Dakota",71774,44,54,40,"C",910,35.6,61.8,3,"SD"
"2114","South Dakota",71476,45,53,42,"C",817,35.6,61.8,3,"SD"
"2115","South Dakota",72794,40,55,10,"C/D",484,35.6,61.8,3,"SD"
"2116","South Dakota",71190,44,54,46,"C",723,35.6,61.8,3,"SD"
"2117","South Dakota",71881,40,51,15,"A-",625,35.6,61.8,3,"SD"
"2118","South Dakota",70406,33.5,63.91,125,"C",396,35.6,61.8,3,"SD"
"2119","South Dakota",72819,36,63,14,"C",606,35.6,61.8,3,"SD"
"2120","South Dakota",71116,44,54,47,"C",669,35.6,61.8,3,"SD"
"2121","South Dakota",71691,45,53,40,"C",847,35.6,61.8,3,"SD"
"2122","South Dakota",71902,43,55,37,"C",948,35.6,61.8,3,"SD"
"2123","South Dakota",71987,43,55,36,"C",964,35.6,61.8,3,"SD"
"2124","South Dakota",71835,43,55,38,"C",928,35.6,61.8,3,"SD"
"2125","South Dakota",71022,43,56,48,"C",622,35.6,61.8,3,"SD"
"2126","South Dakota",71309,44,54,45,"C",773,35.6,61.8,3,"SD"
"2127","South Dakota",71391,45,53,43,"C",785,35.6,61.8,3,"SD"
"2128","South Dakota",72354,38,61,18,"C",609,35.6,61.8,3,"SD"
"2129","South Dakota",72672,36,62,14,"C",556,35.6,61.8,3,"SD"
"2130","South Dakota",72251,41,57,33,"C",1098,35.6,61.8,3,"SD"
"2131","South Dakota",70456,37.12,60.65,148,"C",160,35.6,61.8,3,"SD"
"2132","South Dakota",71251,43,55,45,"C",766,35.6,61.8,3,"SD"
"2133","South Dakota",72534,36,62,16,"C",597,35.6,61.8,3,"SD"
"2134","Tennessee",70355,40.88,57.24,94,"C",1796,37.5,60.7,11,"TN"
"2135","Tennessee",71308,41,57,44,"C",3901,37.5,60.7,11,"TN"
"2136","Tennessee",71475,41,57,42,"C",4150,37.5,60.7,11,"TN"
"2137","Tennessee",71250,40,58,45,"C",3834,37.5,60.7,11,"TN"
"2138","Tennessee",72096,42,56,34,"C",4858,37.5,60.7,11,"TN"
"2139","Tennessee",71834,42,56,38,"C",4565,37.5,60.7,11,"TN"
"2140","Tennessee",71690,41,57,40,"C",4469,37.5,60.7,11,"TN"
"2141","Tennessee",71577,41,57,42,"C",4332,37.5,60.7,11,"TN"
"2142","Tennessee",70405,39.87,57.64,125,"C",2481,37.5,60.7,11,"TN"
"2143","Tennessee",71189,40,58,47,"C",3644,37.5,60.7,11,"TN"
"2144","Tennessee",71021,40,58,49,"C",3308,37.5,60.7,11,"TN"
"2145","Tennessee",72818,45,54,14,"C",3342,37.5,60.7,11,"TN"
"2146","Tennessee",71115,41,57,47,"C",3433,37.5,60.7,11,"TN"
"2147","Tennessee",66766,42,51,182,"C",1000,37.5,60.7,11,"TN"
"2148","Tennessee",71986,42,56,37,"C",4696,37.5,60.7,11,"TN"
"2149","Tennessee",72250,42,56,33,"C",5099,37.5,60.7,11,"TN"
"2150","Tennessee",72432,43,56,17,"C",3049,37.5,60.7,11,"TN"
"2151","Tennessee",71390,41,57,44,"C",3973,37.5,60.7,11,"TN"
"2152","Tennessee",71901,42,56,37,"C",4642,37.5,60.7,11,"TN"
"2153","Tennessee",70455,39.59,58.32,148,"C",1092,37.5,60.7,11,"TN"
"2154","Tennessee",72353,43,56,18,"C",3052,37.5,60.7,11,"TN"
"2155","Tennessee",71773,42,56,39,"C",4547,37.5,60.7,11,"TN"
"2156","Tennessee",72671,45,54,14,"C",2943,37.5,60.7,11,"TN"
"2157","Tennessee",70303,42.59,55.12,63,"C",2329,37.5,60.7,11,"TN"
"2158","Tennessee",70967,40,58,49,"C",3171,37.5,60.7,11,"TN"
"2159","Tennessee",72533,43,55,16,"C",3030,37.5,60.7,11,"TN"
"2160","Tennessee",72786,40.9,57.6,11,"C",485,37.5,60.7,11,"TN"
"2161","Texas",70404,48.68,48.49,125,"C",13721,46.5,52.1,38,"TX"
"2162","Texas",67054,48,43,127,"B/C",1909,46.5,52.1,38,"TX"
"2163","Texas",72095,47,51,35,"C",14742,46.5,52.1,38,"TX"
"2164","Texas",71772,47,51,39,"C",14434,46.5,52.1,38,"TX"
"2165","Texas",71900,48,51,38,"C",14490,46.5,52.1,38,"TX"
"2166","Texas",69578,48,44,75,"B/C",906,46.5,52.1,38,"TX"
"2167","Texas",71556,47,47,18,"A-",1145,46.5,52.1,38,"TX"
"2168","Texas",67084,44,46,119,"B",591,46.5,52.1,38,"TX"
"2169","Texas",68480,48,45,75,"B",2295,46.5,52.1,38,"TX"
"2170","Texas",66876,46,48,138,"A-",907,46.5,52.1,38,"TX"
"2171","Texas",72229,46,50,7,"B-",800,46.5,52.1,38,"TX"
"2172","Texas",70694,45,50,39,"B+",908,46.5,52.1,38,"TX"
"2173","Texas",68551,46,46,66,"B",2829,46.5,52.1,38,"TX"
"2174","Texas",71884,48,45,21,"B/C",1012,46.5,52.1,38,"TX"
"2175","Texas",70968,47,50,49,"C",13198,46.5,52.1,38,"TX"
"2176","Texas",69975,45,46,49,"B",726,46.5,52.1,38,"TX"
"2177","Texas",72583,49,48,7,"B",926,46.5,52.1,38,"TX"
"2178","Texas",71689,47,51,41,"C",14395,46.5,52.1,38,"TX"
"2179","Texas",70658,47,45,34,"B",1949,46.5,52.1,38,"TX"
"2180","Texas",71833,47,51,38,"C",14436,46.5,52.1,38,"TX"
"2181","Texas",70682,44,51,29,"B",1000,46.5,52.1,38,"TX"
"2182","Texas",68082,40.5,47.5,91,"B+",846,46.5,52.1,38,"TX"
"2183","Texas",72614,48.1,48.1,12,"B",3267,46.5,52.1,38,"TX"
"2184","Texas",72817,47,51,14,"C",9226,46.5,52.1,38,"TX"
"2185","Texas",71114,47,51,48,"C",13199,46.5,52.1,38,"TX"
"2186","Texas",71249,47,51,45,"C",13873,46.5,52.1,38,"TX"
"2187","Texas",71020,47,51,49,"C",13081,46.5,52.1,38,"TX"
"2188","Texas",70003,48,48,39,"A-",612,46.5,52.1,38,"TX"
"2189","Texas",71647,48,47,23,"B",3347,46.5,52.1,38,"TX"
"2190","Texas",67958,43.4,49.4,94,"A-",1015,46.5,52.1,38,"TX"
"2191","Texas",72149,46,49,17,"B/C",758,46.5,52.1,38,"TX"
"2192","Texas",72431,47,51,18,"C",8616,46.5,52.1,38,"TX"
"2193","Texas",68176,48,47,74,"A-",764,46.5,52.1,38,"TX"
"2194","Texas",72206,47,48,14,"B+",873,46.5,52.1,38,"TX"
"2195","Texas",71437,47,46,19,"B",933,46.5,52.1,38,"TX"
"2196","Texas",66241,48.31,51.69,179,"A-",800,46.5,52.1,38,"TX"
"2197","Texas",71955,44.7,50,21,"B+",1000,46.5,52.1,38,"TX"
"2198","Texas",70135,47,49,40,"B-",400,46.5,52.1,38,"TX"
"2199","Texas",71576,47,51,41,"C",14419,46.5,52.1,38,"TX"
"2200","Texas",70642,49,49,37,"B/C",848,46.5,52.1,38,"TX"
"2201","Texas",71188,47,51,46,"C",13549,46.5,52.1,38,"TX"
"2202","Texas",68492,46,48,67,"B/C",1176,46.5,52.1,38,"TX"
"2203","Texas",71307,47,51,44,"C",13991,46.5,52.1,38,"TX"
"2204","Texas",66742,48,48,153,"A-",682,46.5,52.1,38,"TX"
"2205","Texas",67802,43,50,170,"B",2551,46.5,52.1,38,"TX"
"2206","Texas",72498,45,50,7,"B",670,46.5,52.1,38,"TX"
"2207","Texas",71967,43,47,14,"A+",802,46.5,52.1,38,"TX"
"2208","Texas",71957,49,48,12,"B",1018,46.5,52.1,38,"TX"
"2209","Texas",72249,47,51,33,"C",15145,46.5,52.1,38,"TX"
"2210","Texas",69565,46,48,49,"B+",1140,46.5,52.1,38,"TX"
"2211","Texas",70454,49.36,47.5,148,"C",6669,46.5,52.1,38,"TX"
"2212","Texas",72670,47,51,14,"C",8250,46.5,52.1,38,"TX"
"2213","Texas",72774,47.2,51.2,7,"C",1151,46.5,52.1,38,"TX"
"2214","Texas",72352,47,51,18,"C",8648,46.5,52.1,38,"TX"
"2215","Texas",67617,45,44,110,"A-",880,46.5,52.1,38,"TX"
"2216","Texas",68292,47,48,74,"B",2632,46.5,52.1,38,"TX"
"2217","Texas",71985,48,50,37,"C",14571,46.5,52.1,38,"TX"
"2218","Texas",66919,45,44,136,"A",1001,46.5,52.1,38,"TX"
"2219","Texas",70630,48,48,31,"B-",895,46.5,52.1,38,"TX"
"2220","Texas",70762,47,49,32,"B",3455,46.5,52.1,38,"TX"
"2221","Texas",66722,43,44,159,"A-",1166,46.5,52.1,38,"TX"
"2222","Texas",69711,43,46,48,"A+",653,46.5,52.1,38,"TX"
"2223","Texas",72523,47,49,35,"B+",2947,46.5,52.1,38,"TX"
"2224","Texas",72592,47.3,50,4,"A",962,46.5,52.1,38,"TX"
"2225","Texas",72186,48.91,45.02,17,"B/C",1000,46.5,52.1,38,"TX"
"2226","Texas",67882,47,46,102,"B",2576,46.5,52.1,38,"TX"
"2227","Texas",70046,46,50,46,"B+",882,46.5,52.1,38,"TX"
"2228","Texas",72308,47.5,48.6,11,"C",552,46.5,52.1,38,"TX"
"2229","Texas",71474,47,51,43,"C",14204,46.5,52.1,38,"TX"
"2230","Texas",66982,44,48,137,"B+",1200,46.5,52.1,38,"TX"
"2231","Texas",67057,45,46,119,"B+",1185,46.5,52.1,38,"TX"
"2232","Texas",70302,48.32,48.54,63,"C",13395,46.5,52.1,38,"TX"
"2233","Texas",70354,48.78,48.46,94,"C",12607,46.5,52.1,38,"TX"
"2234","Texas",67629,44.76,49.45,110,"B/C",750,46.5,52.1,38,"TX"
"2235","Texas",67694,47,45,109,"B",2685,46.5,52.1,38,"TX"
"2236","Texas",71389,47,51,44,"C",14047,46.5,52.1,38,"TX"
"2237","Texas",70683,50,49,27,"A-",721,46.5,52.1,38,"TX"
"2238","Texas",68281,46,47,88,"B",2559,46.5,52.1,38,"TX"
"2239","Texas",72406,50,48,6,"A-",775,46.5,52.1,38,"TX"
"2240","Texas",66979,48,46,132,"A-",729,46.5,52.1,38,"TX"
"2241","Texas",68137,47,45,84,"B/C",700,46.5,52.1,38,"TX"
"2242","Texas",68513,47,48,63,"A-",743,46.5,52.1,38,"TX"
"2243","Texas",72518,48.7,49.7,5,"A-",763,46.5,52.1,38,"TX"
"2244","Texas",69955,45,50,47,"A-",1078,46.5,52.1,38,"TX"
"2245","Texas",72532,47,51,17,"C",8692,46.5,52.1,38,"TX"
"2246","Utah",72430,43,55,17,"C",1511,37.6,58.1,6,"UT"
"2247","Utah",70403,39.79,58.11,125,"C",1037,37.6,58.1,6,"UT"
"2248","Utah",71248,44,54,45,"C",2112,37.6,58.1,6,"UT"
"2249","Utah",71899,45,52,37,"C",2434,37.6,58.1,6,"UT"
"2250","Utah",71771,45,52,40,"C",2340,37.6,58.1,6,"UT"
"2251","Utah",72094,43,54,34,"C",2689,37.6,58.1,6,"UT"
"2252","Utah",72411,44,51,19,"B/C",660,37.6,58.1,6,"UT"
"2253","Utah",72248,43,55,33,"C",2783,37.6,58.1,6,"UT"
"2254","Utah",72816,43,55,14,"C",1586,37.6,58.1,6,"UT"
"2255","Utah",70353,41.97,56.4,94,"C",893,37.6,58.1,6,"UT"
"2256","Utah",69438,35,53,57,"B-",1000,37.6,58.1,6,"UT"
"2257","Utah",71473,45,53,43,"C",2239,37.6,58.1,6,"UT"
"2258","Utah",67870,31,50,99,"B-",1000,37.6,58.1,6,"UT"
"2259","Utah",66525,40,46,178,"B/C",1078,37.6,58.1,6,"UT"
"2260","Utah",70453,43.2,54.86,148,"C",412,37.6,58.1,6,"UT"
"2261","Utah",70969,44,53,50,"C",1783,37.6,58.1,6,"UT"
"2262","Utah",71688,45,53,40,"C",2304,37.6,58.1,6,"UT"
"2263","Utah",70301,42.68,55.55,63,"C",1192,37.6,58.1,6,"UT"
"2264","Utah",71832,45,52,38,"C",2398,37.6,58.1,6,"UT"
"2265","Utah",70578,40,50,38,"B/C",1214,37.6,58.1,6,"UT"
"2266","Utah",71187,44,54,46,"C",2002,37.6,58.1,6,"UT"
"2267","Utah",71113,44,53,47,"C",1913,37.6,58.1,6,"UT"
"2268","Utah",71306,45,53,45,"C",2152,37.6,58.1,6,"UT"
"2269","Utah",71388,45,53,43,"C",2187,37.6,58.1,6,"UT"
"2270","Utah",71575,45,52,41,"C",2279,37.6,58.1,6,"UT"
"2271","Utah",72669,44,54,14,"C",1435,37.6,58.1,6,"UT"
"2272","Utah",72531,43,55,16,"C",1519,37.6,58.1,6,"UT"
"2273","Utah",71445,38,50,22,"B-",1000,37.6,58.1,6,"UT"
"2274","Utah",72351,44,54,18,"C",1517,37.6,58.1,6,"UT"
"2275","Utah",71984,45,52,37,"C",2466,37.6,58.1,6,"UT"
"2276","Utah",71019,44,53,48,"C",1843,37.6,58.1,6,"UT"
"2277","Vermont",71686,66,32,41,"C",858,66.1,30.7,3,"VT"
"2278","Vermont",72814,71,26,14,"C",906,66.1,30.7,3,"VT"
"2279","Vermont",71304,67,32,44,"C",759,66.1,30.7,3,"VT"
"2280","Vermont",72349,69,29,18,"C",749,66.1,30.7,3,"VT"
"2281","Vermont",72246,69,29,33,"C",1167,66.1,30.7,3,"VT"
"2282","Vermont",71246,67,32,45,"C",730,66.1,30.7,3,"VT"
"2283","Vermont",71471,67,32,42,"C",785,66.1,30.7,3,"VT"
"2284","Vermont",71386,67,31,43,"C",769,66.1,30.7,3,"VT"
"2285","Vermont",71573,66,32,42,"C",829,66.1,30.7,3,"VT"
"2286","Vermont",70299,62.15,35.33,63,"C",427,66.1,30.7,3,"VT"
"2287","Vermont",71769,66,32,40,"C",939,66.1,30.7,3,"VT"
"2288","Vermont",72218,62,32,15,"B/C",584,66.1,30.7,3,"VT"
"2289","Vermont",70970,65,33,50,"C",557,66.1,30.7,3,"VT"
"2290","Vermont",71897,67,30,38,"C",978,66.1,30.7,3,"VT"
"2291","Vermont",72428,70,28,17,"C",734,66.1,30.7,3,"VT"
"2292","Vermont",71982,67,30,36,"C",1002,66.1,30.7,3,"VT"
"2293","Vermont",70401,68.58,28.55,125,"C",368,66.1,30.7,3,"VT"
"2294","Vermont",72529,71,27,16,"C",737,66.1,30.7,3,"VT"
"2295","Vermont",71111,66,33,47,"C",610,66.1,30.7,3,"VT"
"2296","Vermont",71185,67,32,46,"C",651,66.1,30.7,3,"VT"
"2297","Vermont",72667,71,26,14,"C",719,66.1,30.7,3,"VT"
"2298","Vermont",71017,65,33,49,"C",579,66.1,30.7,3,"VT"
"2299","Vermont",70351,68.24,31.36,94,"C",236,66.1,30.7,3,"VT"
"2300","Vermont",71830,67,31,38,"C",969,66.1,30.7,3,"VT"
"2301","Vermont",72092,68,30,34,"C",1087,66.1,30.7,3,"VT"
"2302","Vermont",69647,55.73,32.46,61,"B/C",586,66.1,30.7,3,"VT"
"2303","Vermont",70451,72.94,21.46,148,"C",113,66.1,30.7,3,"VT"
"2304","Virginia",71687,55,43,40,"C",6382,54.1,44,13,"VA"
"2305","Virginia",70402,56.27,41.56,125,"C",3178,54.1,44,13,"VA"
"2306","Virginia",72815,57,41,14,"C",4550,54.1,44,13,"VA"
"2307","Virginia",72402,53,42,11,"B/C",802,54.1,44,13,"VA"
"2308","Virginia",71018,56,42,48,"C",4522,54.1,44,13,"VA"
"2309","Virginia",70300,56.61,40.6,63,"C",2882,54.1,44,13,"VA"
"2310","Virginia",72078,53,41,19,"A/B",908,54.1,44,13,"VA"
"2311","Virginia",69467,53,39,67,"B/C",693,54.1,44,13,"VA"
"2312","Virginia",67803,52,42,170,"B",1148,54.1,44,13,"VA"
"2313","Virginia",71068,55,42,23,"B-",1231,54.1,44,13,"VA"
"2314","Virginia",72093,55,42,34,"C",7382,54.1,44,13,"VA"
"2315","Virginia",69713,48,43,55,"A/B",796,54.1,44,13,"VA"
"2316","Virginia",71659,52,41,21,"A+",908,54.1,44,13,"VA"
"2317","Virginia",71360,51.5,41.4,42,"B+",600,54.1,44,13,"VA"
"2318","Virginia",71983,55,43,36,"C",6849,54.1,44,13,"VA"
"2319","Virginia",72429,56,42,17,"C",4326,54.1,44,13,"VA"
"2320","Virginia",72189,51,39,21,"B/C",709,54.1,44,13,"VA"
"2321","Virginia",71387,55,43,43,"C",5654,54.1,44,13,"VA"
"2322","Virginia",71112,56,42,47,"C",4878,54.1,44,13,"VA"
"2323","Virginia",72309,55.2,44.3,11,"C",351,54.1,44,13,"VA"
"2324","Virginia",71898,55,43,38,"C",6811,54.1,44,13,"VA"
"2325","Virginia",72247,55,43,33,"C",7663,54.1,44,13,"VA"
"2326","Virginia",71247,56,42,45,"C",5529,54.1,44,13,"VA"
"2327","Virginia",71472,55,43,43,"C",5912,54.1,44,13,"VA"
"2328","Virginia",71770,55,43,39,"C",6665,54.1,44,13,"VA"
"2329","Virginia",71186,56,42,46,"C",5242,54.1,44,13,"VA"
"2330","Virginia",72775,56.3,41.3,7,"C",467,54.1,44,13,"VA"
"2331","Virginia",70452,57.88,39.91,148,"C",1619,54.1,44,13,"VA"
"2332","Virginia",71831,55,43,38,"C",6765,54.1,44,13,"VA"
"2333","Virginia",71305,56,42,44,"C",5595,54.1,44,13,"VA"
"2334","Virginia",70352,57.52,39.74,94,"C",2626,54.1,44,13,"VA"
"2335","Virginia",71359,51.2,42.2,25,"B+",607,54.1,44,13,"VA"
"2336","Virginia",72350,56,42,18,"C",4330,54.1,44,13,"VA"
"2337","Virginia",67844,50,39,115,"B/C",725,54.1,44,13,"VA"
"2338","Virginia",70971,55,43,49,"C",4248,54.1,44,13,"VA"
"2339","Virginia",72590,54,43,7,"B",690,54.1,44,13,"VA"
"2340","Virginia",72530,56,42,16,"C",4390,54.1,44,13,"VA"
"2341","Virginia",68212,53,39,86,"B/C",566,54.1,44,13,"VA"
"2342","Virginia",67695,52,41,109,"B",1156,54.1,44,13,"VA"
"2343","Virginia",71574,55,43,41,"C",6170,54.1,44,13,"VA"
"2344","Virginia",66310,51,39,184,"B/C",563,54.1,44,13,"VA"
"2345","Virginia",72668,57,41,14,"C",4145,54.1,44,13,"VA"
"2346","Washington",71572,62,37,42,"C",7521,58,38.8,12,"WA"
"2347","Washington",67806,62,28,104,"A",534,58,38.8,12,"WA"
"2348","Washington",66403,57,31,171,"A",530,58,38.8,12,"WA"
"2349","Washington",71685,61,37,40,"C",7528,58,38.8,12,"WA"
"2350","Washington",72427,62,36,17,"C",3899,58,38.8,12,"WA"
"2351","Washington",71829,62,37,39,"C",7382,58,38.8,12,"WA"
"2352","Washington",70745,55,34,26,"A",591,58,38.8,12,"WA"
"2353","Washington",69658,58,36,56,"B/C",501,58,38.8,12,"WA"
"2354","Washington",71385,61,37,44,"C",7668,58,38.8,12,"WA"
"2355","Washington",66513,59,37,168,"A-",1070,58,38.8,12,"WA"
"2356","Washington",70350,59.74,37.73,94,"C",7489,58,38.8,12,"WA"
"2357","Washington",71470,62,37,42,"C",7652,58,38.8,12,"WA"
"2358","Washington",72787,58.9,38.6,11,"C",489,58,38.8,12,"WA"
"2359","Washington",70972,61,37,49,"C",7731,58,38.8,12,"WA"
"2360","Washington",72666,62,36,14,"C",3666,58,38.8,12,"WA"
"2361","Washington",72245,62,36,33,"C",7424,58,38.8,12,"WA"
"2362","Washington",71768,61,37,40,"C",7493,58,38.8,12,"WA"
"2363","Washington",71981,61,37,37,"C",7360,58,38.8,12,"WA"
"2364","Washington",71303,61,37,44,"C",7667,58,38.8,12,"WA"
"2365","Washington",70298,62.86,34.99,63,"C",7953,58,38.8,12,"WA"
"2366","Washington",71016,61,37,49,"C",7664,58,38.8,12,"WA"
"2367","Washington",71378,60,37,20,"A-",610,58,38.8,12,"WA"
"2368","Washington",70450,60.22,37.42,148,"C",3939,58,38.8,12,"WA"
"2369","Washington",70400,61.17,36.71,125,"C",7691,58,38.8,12,"WA"
"2370","Washington",72348,62,35,18,"C",3911,58,38.8,12,"WA"
"2371","Washington",72091,61,37,34,"C",7406,58,38.8,12,"WA"
"2372","Washington",71110,61,37,47,"C",7781,58,38.8,12,"WA"
"2373","Washington",71184,61,37,47,"C",7733,58,38.8,12,"WA"
"2374","Washington",71245,61,37,45,"C",7677,58,38.8,12,"WA"
"2375","Washington",72813,62,35,14,"C",4142,58,38.8,12,"WA"
"2376","Washington",71896,61,37,38,"C",7371,58,38.8,12,"WA"
"2377","Washington",72528,62,36,16,"C",3931,58,38.8,12,"WA"
"2378","West Virginia",71766,33,66,40,"C",1203,29.7,68.6,5,"WV"
"2379","West Virginia",71748,37.9,58,15,"C/D",544,29.7,68.6,5,"WV"
"2380","West Virginia",72526,33,66,16,"C",798,29.7,68.6,5,"WV"
"2381","West Virginia",71383,33,66,43,"C",1020,29.7,68.6,5,"WV"
"2382","West Virginia",72243,32,66,33,"C",1359,29.7,68.6,5,"WV"
"2383","West Virginia",71468,32,66,42,"C",1075,29.7,68.6,5,"WV"
"2384","West Virginia",70296,35.89,62.38,63,"C",516,29.7,68.6,5,"WV"
"2385","West Virginia",71014,34,64,48,"C",824,29.7,68.6,5,"WV"
"2386","West Virginia",71301,34,64,44,"C",1002,29.7,68.6,5,"WV"
"2387","West Virginia",72089,33,66,34,"C",1315,29.7,68.6,5,"WV"
"2388","West Virginia",70348,31.43,65.3,94,"C",496,29.7,68.6,5,"WV"
"2389","West Virginia",71979,33,66,36,"C",1271,29.7,68.6,5,"WV"
"2390","West Virginia",71894,33,66,37,"C",1250,29.7,68.6,5,"WV"
"2391","West Virginia",72346,32,67,18,"C",791,29.7,68.6,5,"WV"
"2392","West Virginia",71827,33,66,38,"C",1223,29.7,68.6,5,"WV"
"2393","West Virginia",70973,34,64,49,"C",771,29.7,68.6,5,"WV"
"2394","West Virginia",70703,39,53,33,"B/C",450,29.7,68.6,5,"WV"
"2395","West Virginia",70398,31.52,66.44,125,"C",494,29.7,68.6,5,"WV"
"2396","West Virginia",71683,32,67,40,"C",1154,29.7,68.6,5,"WV"
"2397","West Virginia",70448,28.22,70.31,148,"C",264,29.7,68.6,5,"WV"
"2398","West Virginia",71182,34,64,46,"C",914,29.7,68.6,5,"WV"
"2399","West Virginia",72811,32,67,14,"C",816,29.7,68.6,5,"WV"
"2400","West Virginia",71570,32,67,41,"C",1115,29.7,68.6,5,"WV"
"2401","West Virginia",71243,35,63,45,"C",972,29.7,68.6,5,"WV"
"2402","West Virginia",72425,32,66,17,"C",805,29.7,68.6,5,"WV"
"2403","West Virginia",70625,38,56,35,"C/D",525,29.7,68.6,5,"WV"
"2404","West Virginia",72664,32,67,14,"C",738,29.7,68.6,5,"WV"
"2405","West Virginia",71108,34,64,48,"C",857,29.7,68.6,5,"WV"
"2406","Wisconsin",70143,47.2,44.3,39,"A-",1084,49.4,48.8,10,"WI"
"2407","Wisconsin",69419,48,43,56,"A+",760,49.4,48.8,10,"WI"
"2408","Wisconsin",68363,49,44,169,"B",797,49.4,48.8,10,"WI"
"2409","Wisconsin",68425,50,41,106,"B",797,49.4,48.8,10,"WI"
"2410","Wisconsin",68395,49,45,137,"B",797,49.4,48.8,10,"WI"
"2411","Wisconsin",68446,51,43,84,"B",797,49.4,48.8,10,"WI"
"2412","Wisconsin",68417,48,46,115,"B",797,49.4,48.8,10,"WI"
"2413","Wisconsin",68376,49,43,156,"B",797,49.4,48.8,10,"WI"
"2414","Wisconsin",72151,47,43,13,"A/B",749,49.4,48.8,10,"WI"
"2415","Wisconsin",72347,53,44,18,"C",2456,49.4,48.8,10,"WI"
"2416","Wisconsin",69538,51,44,53,"B-",704,49.4,48.8,10,"WI"
"2417","Wisconsin",68149,51,45,82,"B-",754,49.4,48.8,10,"WI"
"2418","Wisconsin",68443,48,45,87,"B",797,49.4,48.8,10,"WI"
"2419","Wisconsin",72244,55,43,33,"C",4569,49.4,48.8,10,"WI"
"2420","Wisconsin",69547,47,41,52,"B/C",636,49.4,48.8,10,"WI"
"2421","Wisconsin",70584,50,44,35,"B-",601,49.4,48.8,10,"WI"
"2422","Wisconsin",70722,49.2,42.5,34,"B/C",883,49.4,48.8,10,"WI"
"2423","Wisconsin",67869,51,42,115,"B/C",600,49.4,48.8,10,"WI"
"2424","Wisconsin",68362,48,44,171,"B",797,49.4,48.8,10,"WI"
"2425","Wisconsin",69475,52,46,56,"A+",702,49.4,48.8,10,"WI"
"2426","Wisconsin",69627,48,43,53,"B-",609,49.4,48.8,10,"WI"
"2427","Wisconsin",71648,54,42,23,"B",1038,49.4,48.8,10,"WI"
"2428","Wisconsin",71015,54,44,48,"C",4414,49.4,48.8,10,"WI"
"2429","Wisconsin",71571,55,43,42,"C",4513,49.4,48.8,10,"WI"
"2430","Wisconsin",69463,52,42,55,"C",916,49.4,48.8,10,"WI"
"2431","Wisconsin",68422,49,43,110,"B",797,49.4,48.8,10,"WI"
"2432","Wisconsin",69703,50.3,41,56,"B/C",863,49.4,48.8,10,"WI"
"2433","Wisconsin",68398,49,44,134,"B",797,49.4,48.8,10,"WI"
"2434","Wisconsin",71828,55,43,39,"C",4490,49.4,48.8,10,"WI"
"2435","Wisconsin",68387,48,45,145,"B",797,49.4,48.8,10,"WI"
"2436","Wisconsin",68447,50,43,83,"B",797,49.4,48.8,10,"WI"
"2437","Wisconsin",68439,50,42,92,"B",797,49.4,48.8,10,"WI"
"2438","Wisconsin",68431,51,41,100,"B",797,49.4,48.8,10,"WI"
"2439","Wisconsin",68377,49,44,155,"B",797,49.4,48.8,10,"WI"
"2440","Wisconsin",67651,50,42,104,"B",796,49.4,48.8,10,"WI"
"2441","Wisconsin",72731,53,45,5,"B-",553,49.4,48.8,10,"WI"
"2442","Wisconsin",72753,49,45,25,"B/C",613,49.4,48.8,10,"WI"
"2443","Wisconsin",72409,52.7,45.4,5,"A-",751,49.4,48.8,10,"WI"
"2444","Wisconsin",71660,50,44,20,"B-",800,49.4,48.8,10,"WI"
"2445","Wisconsin",68503,51,43,67,"B",770,49.4,48.8,10,"WI"
"2446","Wisconsin",68405,51,41,127,"B",797,49.4,48.8,10,"WI"
"2447","Wisconsin",72776,54.6,44.9,7,"C",253,49.4,48.8,10,"WI"
"2448","Wisconsin",72415,51,44,11,"C",873,49.4,48.8,10,"WI"
"2449","Wisconsin",68414,48,44,118,"B",797,49.4,48.8,10,"WI"
"2450","Wisconsin",68424,50,42,107,"B",797,49.4,48.8,10,"WI"
"2451","Wisconsin",68525,50,41,65,"B/C",670,49.4,48.8,10,"WI"
"2452","Wisconsin",68436,50,43,95,"B",797,49.4,48.8,10,"WI"
"2453","Wisconsin",69716,50,46,54,"B+",770,49.4,48.8,10,"WI"
"2454","Wisconsin",68361,48,44,172,"B",797,49.4,48.8,10,"WI"
"2455","Wisconsin",69497,51,42,58,"B",800,49.4,48.8,10,"WI"
"2456","Wisconsin",68430,51,41,101,"B",797,49.4,48.8,10,"WI"
"2457","Wisconsin",70399,49.7,47.42,125,"C",2173,49.4,48.8,10,"WI"
"2458","Wisconsin",71559,45,45,18,"B+",500,49.4,48.8,10,"WI"
"2459","Wisconsin",68418,48,45,114,"B",797,49.4,48.8,10,"WI"
"2460","Wisconsin",71365,47.6,46.3,20,"A-",1051,49.4,48.8,10,"WI"
"2461","Wisconsin",67963,48,42,91,"B+",994,49.4,48.8,10,"WI"
