"","race","sex","age","juv_fel_count","juv_misd_count","priors_count","charge_degree","two_year_recid","compas_decile_score","id"
"4104",1,0,38,0,0,2,1,1,3,6249
"4105",2,0,21,0,0,1,1,1,9,6250
"4106",2,0,33,0,0,5,1,0,4,6251
"4107",2,0,32,0,0,9,0,1,7,6256
"4108",1,0,45,0,0,1,0,0,1,6259
"4109",1,0,30,0,0,1,1,1,8,6260
"4110",2,1,29,0,0,0,1,0,10,6264
"4111",2,0,44,0,0,3,0,0,3,6266
"4112",1,1,51,0,0,0,0,1,1,6267
"4113",2,1,28,0,0,0,1,0,3,6268
"4114",1,0,27,0,0,1,1,0,3,6271
"4115",3,0,28,0,0,16,1,1,10,6274
"4116",2,1,30,0,0,0,1,0,2,6278
"4117",2,0,32,0,0,0,0,0,7,6280
"4118",1,0,27,0,0,5,1,0,4,6281
"4119",3,0,21,0,0,1,1,1,5,6282
"4120",2,0,21,0,0,0,1,0,5,6284
"4121",1,1,34,0,0,0,1,1,3,6285
"4122",2,0,24,0,0,7,1,1,9,6286
"4123",1,0,32,0,0,0,0,0,1,6287
"4124",1,1,38,0,0,5,1,1,6,6289
"4125",2,0,56,0,0,3,0,0,1,6292
"4126",2,1,44,0,0,0,0,0,1,6293
"4127",2,0,31,0,0,1,0,1,5,6296
"4128",1,1,25,0,0,6,1,0,7,6297
"4129",2,1,20,0,0,0,0,0,5,6299
"4130",2,0,35,0,0,1,0,0,5,6300
"4131",2,0,33,0,0,1,1,1,4,6301
"4132",2,0,24,0,0,0,0,0,3,6302
"4133",3,1,40,0,0,2,0,0,2,6303
"4134",2,0,27,0,0,9,1,1,9,6304
"4135",2,1,21,0,0,2,0,0,3,6305
"4136",2,0,38,0,0,9,1,1,5,6312
"4137",1,0,20,0,0,0,1,1,6,6314
"4138",2,0,30,0,0,9,1,1,3,6315
"4139",1,0,36,0,0,9,1,1,6,6317
"4140",2,0,23,0,0,2,0,1,9,6319
"4141",2,0,39,0,0,21,1,1,10,6320
"4142",2,0,32,0,0,3,0,0,6,6321
"4143",1,0,29,0,0,3,1,1,6,6322
"4144",1,0,58,0,0,2,0,1,1,6323
"4145",3,0,23,0,0,2,1,0,7,6324
"4146",1,0,23,0,0,3,0,1,8,6326
"4147",2,1,68,0,0,5,1,0,2,6328
"4148",1,1,26,0,0,2,0,0,5,6330
"4149",2,0,51,0,0,0,1,1,4,6332
"4150",2,0,25,0,0,0,0,0,2,6335
"4151",2,0,40,0,0,5,1,1,9,6336
"4152",2,0,51,0,0,14,1,0,5,6337
"4153",2,0,27,0,0,2,0,1,5,6338
"4154",2,0,49,0,0,11,0,1,5,6339
"4155",6,0,36,0,0,0,0,0,1,6341
"4156",1,0,28,0,0,5,0,0,7,6344
"4157",2,0,20,0,0,0,1,0,3,6345
"4158",2,0,21,0,0,2,1,1,10,6347
"4159",2,1,31,0,0,0,1,0,2,6349
"4160",2,0,57,0,0,0,0,0,1,6353
"4161",1,1,61,0,0,8,1,1,3,6354
"4162",3,0,35,0,0,3,1,1,1,6356
"4163",2,0,54,0,0,3,1,1,6,6359
"4164",1,0,39,0,0,0,1,0,3,6360
"4165",2,0,24,0,1,1,1,0,7,6361
"4166",3,1,29,0,0,0,1,1,4,6362
"4167",2,0,48,0,0,8,1,1,9,6365
"4168",2,0,30,0,0,6,0,1,7,6367
"4169",2,0,26,0,1,10,1,1,10,6368
"4170",1,0,36,0,0,2,1,0,5,6369
"4171",2,0,37,0,0,12,1,1,9,6371
"4172",2,0,26,0,0,4,1,1,6,6372
"4173",2,0,29,0,0,7,0,1,10,6373
"4174",2,0,26,0,0,1,0,1,6,6375
"4175",2,0,60,0,0,2,1,0,1,6376
"4176",1,0,27,0,0,2,1,1,7,6377
"4177",2,0,41,2,0,16,1,1,7,6378
"4178",1,0,22,0,0,1,1,0,6,6379
"4179",2,0,28,0,0,3,1,0,7,6380
"4180",2,0,33,0,0,13,1,1,6,6381
"4181",2,0,28,0,0,2,1,0,2,6382
"4182",1,0,55,0,0,0,0,1,1,6383
"4183",2,0,21,0,1,6,1,1,8,6384
"4184",3,0,28,0,0,2,1,1,3,6386
"4185",3,1,22,0,0,0,0,0,2,6387
"4186",1,1,29,0,0,6,1,1,7,6389
"4187",2,0,45,0,0,5,1,0,1,6390
"4188",2,0,24,0,0,2,0,1,8,6391
"4189",2,0,50,0,0,12,1,1,1,6392
"4190",2,0,24,0,0,1,0,1,6,6393
"4191",2,0,47,0,0,1,1,0,2,6394
"4192",1,0,57,0,0,1,0,0,1,6395
"4193",1,0,54,0,0,6,1,0,1,6396
"4194",1,1,42,0,0,0,0,0,2,6398
"4195",1,0,35,0,0,5,1,0,3,6399
"4196",2,0,30,0,0,0,1,1,4,6400
"4197",1,0,53,0,0,1,1,0,1,6401
"4198",2,1,31,0,0,2,0,0,3,6402
"4199",1,0,83,0,0,4,1,0,1,6405
"4200",3,0,46,0,0,15,1,0,6,6406
"4201",2,0,31,0,0,0,1,1,2,6409
"4202",6,0,23,0,0,4,1,0,10,6412
"4203",2,0,47,0,0,9,1,0,4,6413
"4204",3,0,31,0,0,4,1,0,6,6414
"4205",2,0,50,0,0,0,0,0,8,6415
"4206",2,0,24,0,1,9,0,1,9,6420
"4207",2,1,22,0,1,2,1,0,9,6422
"4208",3,0,45,0,0,1,0,0,1,6424
"4209",2,1,30,0,0,2,1,0,2,6425
"4210",6,0,30,0,0,5,0,1,8,6426
"4211",2,0,36,0,0,4,0,0,2,6427
"4212",1,1,43,0,0,22,0,1,10,6428
"4213",2,0,50,0,0,0,0,0,1,6430
"4214",6,1,24,0,0,2,1,1,4,6431
"4215",1,1,42,0,0,3,1,0,5,6432
"4216",1,1,29,0,0,1,1,1,7,6433
"4217",3,1,28,0,0,2,1,0,3,6434
"4218",3,0,31,0,0,0,0,0,1,6436
"4219",2,0,25,0,0,5,1,1,9,6439
"4220",2,0,36,0,0,4,1,0,5,6441
"4221",2,0,24,0,0,1,0,1,5,6442
"4222",1,0,28,0,0,5,1,0,5,6443
"4223",1,0,31,0,0,0,0,1,1,6446
"4224",2,0,23,0,0,0,1,0,4,6447
"4225",1,0,29,0,0,4,0,1,6,6448
"4226",2,0,51,0,0,11,0,1,5,6449
"4227",2,0,34,0,0,1,1,0,5,6450
"4228",2,0,29,0,0,12,1,1,2,6451
"4229",2,0,39,0,1,13,1,1,10,6453
"4230",3,1,36,0,0,0,0,0,2,6458
"4231",2,0,59,0,0,15,0,1,6,6459
"4232",2,0,23,0,0,3,1,1,8,6462
"4233",2,0,31,0,0,15,1,0,8,6463
"4234",1,0,53,0,0,0,0,0,1,6466
"4235",2,0,34,0,0,12,1,0,7,6467
"4236",2,1,63,0,0,1,1,0,1,6468
"4237",6,0,21,0,0,0,1,1,4,6469
"4238",2,1,21,0,0,0,1,1,7,6470
"4239",1,0,47,0,0,28,1,1,9,6471
"4240",2,0,34,0,0,7,1,1,5,6473
"4241",2,0,43,0,0,1,0,0,1,6475
"4242",1,0,58,0,0,4,1,1,5,6477
"4243",3,1,40,0,0,4,1,1,3,6478
"4244",2,0,36,3,0,16,1,1,8,6480
"4245",2,1,23,0,0,0,0,0,4,6481
"4246",2,0,34,0,0,5,1,1,2,6482
"4247",1,0,56,0,0,13,1,0,2,6483
"4248",1,1,52,0,0,0,1,0,1,6484
"4249",2,0,56,0,0,0,1,0,2,6485
"4250",2,1,37,0,0,0,0,0,1,6487
"4251",1,1,50,0,0,0,0,0,1,6488
"4252",2,0,25,0,0,1,1,1,2,6489
"4253",2,0,22,0,0,0,1,1,5,6490
"4254",1,1,43,0,0,0,0,1,1,6491
"4255",1,0,30,0,0,1,0,0,2,6492
"4256",4,0,29,0,0,0,1,0,1,6495
"4257",1,0,24,0,0,0,1,0,2,6496
"4258",2,0,29,0,0,7,0,1,8,6497
"4259",1,1,27,0,0,3,1,0,3,6498
"4260",1,1,24,0,0,0,1,0,4,6500
"4261",2,1,74,0,0,0,1,0,1,6501
"4262",2,0,27,0,0,8,0,1,7,6502
"4263",3,0,37,0,0,1,1,1,2,6503
"4264",2,0,39,0,1,8,1,1,10,6504
"4265",1,0,29,0,0,5,1,0,2,6505
"4266",2,0,25,0,0,0,0,1,3,6507
"4267",2,1,35,0,0,5,1,0,3,6508
"4268",2,0,29,0,0,1,0,1,6,6511
"4269",1,0,36,0,0,1,1,0,2,6512
"4270",2,0,61,0,0,13,1,1,4,6513
"4271",1,0,26,0,0,2,1,0,4,6514
"4272",2,0,28,0,0,1,0,0,5,6518
"4273",2,1,26,0,0,1,1,0,5,6520
"4274",1,1,39,0,1,11,1,1,6,6521
"4275",2,0,22,0,1,3,1,1,4,6522
"4276",1,0,28,0,0,0,1,0,3,6524
"4277",1,0,51,0,0,1,1,1,1,6525
"4278",3,1,35,0,0,0,0,0,2,6526
"4279",2,1,23,0,0,0,0,0,2,6527
"4280",2,0,29,1,2,6,1,1,6,6528
"4281",6,0,20,0,0,0,1,1,3,6529
"4282",2,0,24,0,0,1,0,1,9,6531
"4283",3,1,23,0,1,2,0,0,4,6533
"4284",2,1,33,0,0,5,1,0,7,6534
"4285",1,0,21,1,0,1,1,1,3,6535
"4286",1,0,59,0,0,3,0,0,1,6536
"4287",1,0,26,0,0,4,1,1,4,6537
"4288",1,0,36,0,0,0,0,0,1,6538
"4289",6,0,38,0,0,2,1,0,1,6539
"4290",1,0,19,1,3,5,0,1,9,6541
"4291",3,0,28,0,0,2,1,0,8,6546
"4292",3,0,23,0,0,2,1,1,5,6547
"4293",2,0,21,0,0,1,1,1,5,6548
"4294",2,0,52,0,0,0,0,1,1,6549
"4295",2,0,56,0,0,12,1,1,5,6550
"4296",1,0,40,0,0,1,0,0,4,6551
"4297",1,1,48,0,0,8,0,1,4,6552
"4298",2,0,24,0,1,2,0,0,6,6553
"4299",2,1,26,0,0,0,1,0,4,6554
"4300",2,0,59,0,0,5,0,0,6,6557
"4301",1,0,66,0,0,1,1,1,1,6558
"4302",2,1,54,0,0,6,1,0,4,6560
"4303",1,0,31,0,0,4,0,1,7,6563
"4304",1,0,34,0,0,0,1,0,3,6564
"4305",2,0,25,0,0,9,1,1,9,6566
"4306",1,0,47,0,0,2,1,0,4,6570
"4307",2,0,51,0,0,12,1,1,8,6571
"4308",1,0,25,0,0,1,1,0,3,6572
"4309",6,0,25,0,0,0,1,1,2,6573
"4310",2,1,31,0,0,2,1,1,2,6574
"4311",3,0,44,0,0,2,1,1,1,6575
"4312",1,0,36,0,0,1,1,0,2,6577
"4313",1,0,77,0,0,3,1,0,1,6578
"4314",1,0,49,0,0,0,0,0,1,6580
"4315",2,0,31,0,0,0,1,0,7,6583
"4316",1,0,30,0,0,1,1,0,3,6584
"4317",2,0,29,1,0,3,1,1,9,6585
"4318",1,1,53,0,0,6,1,1,5,6586
"4319",2,0,21,0,1,1,1,1,9,6587
"4320",2,0,21,0,0,0,1,0,4,6588
"4321",2,1,27,0,0,1,1,1,5,6589
"4322",2,1,65,0,0,0,1,0,1,6591
"4323",1,1,59,0,0,0,0,0,1,6592
"4324",2,0,59,0,0,0,0,0,1,6593
"4325",2,0,24,0,0,0,0,0,7,6594
"4326",2,0,40,0,0,0,1,0,1,6595
"4327",2,0,51,0,0,0,1,1,1,6596
"4328",2,0,34,1,0,10,1,1,9,6597
"4329",3,0,30,0,0,1,1,1,2,6600
"4330",2,0,52,0,0,1,1,0,1,6601
"4331",1,0,29,0,0,1,1,1,4,6602
"4332",2,0,24,0,0,15,1,1,9,6603
"4333",2,0,38,0,0,2,1,1,3,6604
"4334",2,1,22,0,0,0,1,0,8,6605
"4335",2,0,43,0,0,0,1,0,5,6606
"4336",1,0,32,0,0,5,1,1,9,6608
"4337",2,0,55,0,0,0,1,0,1,6611
"4338",2,0,26,0,0,2,1,0,2,6613
"4339",1,0,23,0,0,1,0,0,2,6614
"4340",6,1,47,0,0,0,1,0,1,6615
"4341",1,0,28,0,0,1,0,1,2,6616
"4342",3,0,27,0,0,0,1,1,2,6621
"4343",3,0,61,0,0,2,1,1,4,6624
"4344",2,0,26,0,0,0,1,0,2,6626
"4345",3,0,41,0,0,1,0,0,1,6627
"4346",1,1,28,0,0,1,0,1,5,6629
"4347",2,0,43,0,0,0,1,1,5,6631
"4348",1,0,30,0,0,3,1,0,4,6633
"4349",2,0,33,0,0,21,0,1,7,6634
"4350",1,0,21,0,0,0,0,0,3,6636
"4351",1,1,32,0,0,0,0,0,1,6637
"4352",2,0,22,0,0,1,1,1,4,6638
"4353",2,0,51,0,0,3,1,0,1,6639
"4354",2,0,20,0,0,2,1,1,10,6641
"4355",1,0,35,0,0,2,1,0,3,6642
"4356",2,1,37,0,0,3,1,0,1,6645
"4357",2,0,28,0,0,0,0,1,7,6646
"4358",1,0,41,0,0,3,0,1,5,6649
"4359",2,0,24,0,0,0,0,1,8,6650
"4360",2,1,33,0,0,3,0,0,4,6651
"4361",2,0,25,0,0,4,1,1,8,6652
"4362",1,1,30,0,0,4,1,0,6,6653
"4363",2,0,20,0,0,1,1,1,7,6654
"4364",2,1,42,0,0,1,1,0,1,6655
"4365",2,1,40,0,0,15,1,1,7,6657
"4366",2,0,39,0,0,0,1,1,4,6658
"4367",2,0,21,0,0,0,1,0,7,6659
"4368",1,0,39,0,0,2,1,1,2,6660
"4369",1,0,24,0,0,0,1,0,2,6661
"4370",2,0,41,0,0,0,1,0,1,6662
"4371",2,0,39,0,0,1,1,0,4,6663
"4372",2,1,24,0,0,3,1,0,8,6665
"4373",2,1,24,0,0,1,1,0,4,6667
"4374",2,0,29,0,0,0,0,1,2,6668
"4375",2,0,39,0,0,35,1,0,10,6669
"4376",1,0,25,0,0,2,0,1,5,6670
"4377",1,1,23,0,0,0,1,1,6,6671
"4378",2,0,22,0,0,1,1,1,10,6672
"4379",6,1,26,0,0,4,0,1,7,6679
"4380",2,0,26,0,3,3,0,1,9,6681
"4381",2,1,24,0,0,3,0,1,6,6683
"4382",2,0,44,0,0,0,0,0,5,6685
"4383",1,0,36,0,0,1,1,1,2,6686
"4384",1,0,39,0,0,10,1,1,8,6687
"4385",1,0,42,0,0,0,1,0,4,6688
"4386",1,0,45,0,0,1,0,0,1,6689
"4387",2,0,25,0,1,7,1,1,10,6690
"4388",1,1,28,0,0,7,1,0,9,6691
"4389",1,0,33,0,0,0,1,0,2,6692
"4390",1,0,25,0,0,0,0,0,3,6693
"4391",2,0,32,0,1,5,1,0,4,6695
"4392",2,0,23,0,0,0,1,0,7,6696
"4393",1,0,39,0,0,0,0,0,5,6697
"4394",2,0,27,0,0,12,1,1,8,6698
"4395",1,1,35,0,0,4,0,0,7,6699
"4396",2,0,23,0,0,1,1,0,5,6701
"4397",2,1,38,0,0,0,0,0,1,6702
"4398",2,0,30,0,0,4,1,0,2,6703
"4399",1,0,30,0,0,1,1,0,5,6704
"4400",1,1,30,0,0,0,0,0,8,6705
"4401",2,0,26,1,1,18,1,1,10,6706
"4402",2,0,31,0,0,2,1,0,2,6708
"4403",1,1,41,0,0,1,0,0,2,6712
"4404",6,0,34,0,0,0,1,0,2,6713
"4405",2,1,25,0,0,0,0,0,5,6715
"4406",1,1,26,0,0,1,1,0,6,6717
"4407",2,0,38,0,0,2,1,1,7,6719
"4408",2,1,37,0,0,0,0,0,1,6721
"4409",1,0,34,0,0,3,0,0,5,6722
"4410",3,0,44,0,0,7,1,1,3,6726
"4411",3,1,38,0,0,0,1,0,2,6729
"4412",2,1,31,0,0,0,0,0,6,6730
"4413",1,1,29,0,0,0,0,0,2,6731
"4414",1,0,20,1,0,1,1,1,9,6732
"4415",2,0,22,0,0,0,1,0,4,6733
"4416",3,1,51,0,0,0,0,0,1,6735
"4417",2,0,24,0,0,2,0,1,4,6737
"4418",2,0,47,0,0,0,1,1,8,6739
"4419",2,1,36,0,0,1,1,1,5,6740
"4420",2,0,21,0,0,1,0,0,4,6741
"4421",2,0,25,0,1,3,0,1,10,6744
"4422",2,0,23,0,0,5,1,1,9,6747
"4423",6,0,23,0,0,0,0,0,3,6748
"4424",1,1,24,0,0,0,0,0,10,6749
"4425",1,0,35,0,0,2,1,1,2,6751
"4426",3,1,23,0,0,0,0,0,4,6754
"4427",2,1,19,0,0,0,0,1,4,6755
"4428",1,0,32,0,0,0,1,1,1,6756
"4429",1,1,39,0,0,0,0,1,1,6758
"4430",2,0,30,4,0,12,1,1,9,6759
"4431",2,0,33,0,0,2,1,0,7,6760
"4432",1,0,20,0,0,0,0,1,3,6762
"4433",1,1,36,0,0,0,0,0,2,6763
"4434",3,0,61,0,0,1,1,0,1,6765
"4435",2,0,29,0,1,8,1,1,8,6766
"4436",1,1,40,0,0,0,1,0,2,6769
"4437",2,0,53,0,0,4,1,0,7,6771
"4438",1,1,28,0,0,0,0,0,2,6773
"4439",3,0,38,0,0,2,0,0,2,6774
"4440",2,0,27,0,1,9,1,1,9,6775
"4441",1,0,55,0,0,0,1,0,3,6776
"4442",2,0,22,1,0,1,0,0,7,6778
"4443",2,1,34,0,0,1,1,0,1,6780
"4444",1,0,55,0,0,1,0,0,2,6781
"4445",3,0,24,0,0,2,1,0,8,6782
"4446",2,1,47,0,1,21,0,1,9,6783
"4447",6,0,41,0,0,0,0,0,1,6784
"4448",3,0,41,0,0,0,1,0,3,6786
"4449",2,0,61,0,0,12,1,0,3,6788
"4450",2,0,57,0,0,3,1,0,1,6791
"4451",1,1,38,0,0,2,0,0,3,6793
"4452",1,0,25,4,0,13,1,1,4,6794
"4453",2,0,23,0,0,0,1,1,2,6796
"4454",1,0,23,0,0,3,1,0,5,6798
"4455",2,0,20,0,0,0,1,0,3,6800
"4456",1,0,44,0,0,1,1,0,8,6801
"4457",1,1,38,0,0,1,0,0,1,6802
"4458",2,0,56,0,0,5,1,1,2,6803
"4459",1,0,43,0,0,2,1,1,2,6804
"4460",2,0,22,0,0,0,1,1,3,6805
"4461",2,0,31,0,0,6,1,1,9,6807
"4462",6,0,32,0,0,0,1,0,1,6808
"4463",2,0,29,0,0,0,1,0,6,6809
"4464",2,0,22,0,0,1,1,1,9,6810
"4465",2,0,23,0,0,3,1,1,9,6811
"4466",1,0,24,0,0,1,1,0,4,6812
"4467",6,0,45,0,0,0,0,0,1,6813
"4468",2,0,21,0,1,2,1,0,9,6815
"4469",2,1,29,0,0,0,0,0,2,6816
"4470",1,1,51,0,0,0,0,1,4,6818
"4471",3,0,36,1,0,2,0,1,2,6819
"4472",2,0,25,0,0,1,1,0,3,6820
"4473",3,0,46,0,0,13,1,0,3,6824
"4474",2,0,62,0,0,22,1,1,8,6825
"4475",2,0,25,0,0,0,1,1,4,6827
"4476",1,0,27,0,0,2,1,0,2,6828
"4477",2,0,49,0,0,0,0,0,2,6829
"4478",1,1,22,0,0,3,1,1,9,6830
"4479",1,1,34,0,0,9,0,1,10,6831
"4480",3,0,37,0,0,1,1,0,1,6834
"4481",1,0,21,0,0,0,1,1,3,6836
"4482",1,0,51,0,0,3,0,1,1,6837
"4483",1,1,39,0,0,2,1,1,5,6838
"4484",2,0,43,0,0,8,1,1,3,6840
"4485",2,0,22,0,0,0,0,1,6,6846
"4486",2,1,28,0,0,4,1,0,7,6847
"4487",1,0,43,0,0,0,1,1,9,6850
"4488",1,0,27,0,0,7,1,1,8,6851
"4489",6,0,27,0,0,0,1,1,2,6852
"4490",1,0,31,0,0,1,1,1,2,6855
"4491",2,1,28,0,0,0,0,0,2,6857
"4492",1,0,58,0,0,3,0,0,2,6858
"4493",1,0,22,0,0,0,1,1,4,6859
"4494",3,0,21,0,0,0,0,1,8,6860
"4495",2,0,31,0,0,5,1,0,4,6862
"4496",2,0,33,0,0,0,1,0,3,6863
"4497",2,0,26,0,0,6,0,1,10,6864
"4498",2,1,23,0,1,1,0,0,5,6866
"4499",1,0,32,0,0,11,1,0,10,6870
"4500",2,0,57,0,0,2,1,0,2,6872
"4501",1,0,22,0,0,0,1,0,8,6875
"4502",2,1,35,0,0,2,1,0,2,6877
"4503",1,0,47,0,0,1,1,1,6,6878
"4504",3,0,35,0,0,2,1,0,1,6881
"4505",2,0,29,0,0,17,1,1,9,6882
"4506",1,1,54,0,0,1,0,0,2,6883
"4507",1,0,29,0,0,0,1,0,8,6884
"4508",6,1,28,0,0,0,0,1,4,6885
"4509",2,0,51,0,0,17,1,1,8,6886
"4510",2,1,36,0,0,0,0,0,6,6888
"4511",1,0,35,0,0,3,0,1,4,6889
"4512",2,0,20,0,0,1,1,1,4,6892
"4513",2,0,25,0,0,0,1,0,5,6893
"4514",2,0,29,0,0,2,0,0,5,6894
"4515",3,0,31,0,0,0,1,1,10,6896
"4516",2,0,62,0,0,4,1,0,1,6898
"4517",1,0,39,0,0,0,0,0,2,6899
"4518",2,0,30,0,0,1,1,1,4,6900
"4519",2,1,23,0,0,0,1,0,7,6901
"4520",2,1,23,0,0,1,1,0,4,6904
"4521",3,1,37,0,0,0,0,0,3,6906
"4522",2,0,30,0,0,21,1,1,7,6908
"4523",2,0,33,0,0,18,1,1,9,6910
"4524",3,0,20,0,0,0,0,1,4,6911
"4525",2,1,61,0,0,1,1,0,6,6912
"4526",2,0,30,0,1,9,1,1,7,6915
"4527",2,0,23,0,0,1,1,0,6,6916
"4528",2,1,27,0,0,0,1,1,3,6919
"4529",2,0,38,0,1,10,0,0,6,6920
"4530",2,0,42,0,0,1,1,0,1,6921
"4531",2,0,31,0,0,0,1,0,3,6923
"4532",2,0,23,0,0,2,1,1,9,6924
"4533",1,0,31,0,0,1,1,1,3,6926
"4534",2,0,43,0,0,1,0,1,5,6927
"4535",1,0,39,0,0,0,1,0,3,6929
"4536",2,0,31,0,0,0,0,0,2,6931
"4537",1,0,22,0,0,3,1,1,7,6932
"4538",2,1,33,0,0,0,1,0,3,6934
"4539",1,0,21,0,1,1,1,1,5,6935
"4540",2,0,23,0,0,1,1,1,6,6936
"4541",1,1,29,0,0,0,1,0,4,6937
"4542",1,0,62,0,0,2,1,0,1,6939
"4543",2,1,56,0,0,1,1,1,2,6941
"4544",2,1,24,0,0,4,1,1,3,6943
"4545",1,1,44,0,0,0,0,0,1,6944
"4546",2,0,22,0,1,2,1,1,7,6946
"4547",2,1,28,0,0,4,1,1,5,6947
"4548",2,0,30,0,0,0,1,0,5,6948
"4549",1,0,32,0,0,1,0,1,1,6949
"4550",1,0,51,0,0,3,1,0,6,6950
"4551",2,0,21,0,0,0,1,0,5,6952
"4552",2,0,21,0,0,2,1,1,9,6955
"4553",2,0,27,0,0,3,1,1,9,6957
"4554",3,0,28,0,0,0,1,0,4,6959
"4555",2,1,31,0,0,0,1,0,1,6960
"4556",2,0,33,0,0,0,0,1,8,6961
"4557",1,1,49,0,0,2,1,0,2,6963
"4558",6,1,41,0,0,2,1,0,3,6965
"4559",1,0,20,0,0,0,0,0,4,6967
"4560",2,0,31,0,0,10,1,1,6,6968
"4561",2,0,25,0,0,5,1,1,5,6971
"4562",2,0,23,0,1,4,1,1,9,6975
"4563",1,0,26,0,0,0,0,0,4,6976
"4564",4,1,45,0,0,6,1,1,3,6977
"4565",1,0,28,0,0,1,0,0,2,6979
"4566",2,1,28,0,0,13,1,1,9,6980
"4567",1,0,39,0,0,0,1,1,1,6981
"4568",3,0,59,0,0,1,1,1,2,6982
"4569",2,0,52,0,0,4,0,0,1,6983
"4570",3,0,36,0,0,1,0,0,5,6986
"4571",3,0,54,0,0,5,1,0,5,6988
"4572",1,0,32,0,0,0,1,1,3,6989
"4573",2,0,54,0,0,3,0,0,6,6990
"4574",2,0,30,0,0,2,1,1,3,6991
"4575",2,1,21,0,0,0,0,1,5,6996
"4576",2,0,25,0,0,2,0,1,4,6997
"4577",3,0,26,1,0,1,1,1,5,6998
"4578",2,0,22,0,0,0,1,0,4,6999
"4579",2,0,61,0,0,20,0,1,2,7003
"4580",1,0,24,0,0,2,1,0,6,7004
"4581",2,0,32,0,0,2,1,0,8,7005
"4582",1,1,26,0,0,2,1,1,9,7006
"4583",2,1,34,0,0,6,1,0,3,7007
"4584",2,0,45,1,0,12,0,1,8,7008
"4585",2,0,22,0,0,1,1,1,5,7009
"4586",2,0,54,0,0,4,1,1,3,7010
"4587",2,0,51,0,0,8,0,0,5,7011
"4588",2,0,28,0,0,0,1,0,2,7012
"4589",1,0,23,0,0,0,1,0,2,7015
"4590",1,0,30,0,0,0,1,1,2,7020
"4591",2,0,25,0,0,0,0,1,3,7022
"4592",1,0,25,0,0,2,1,0,5,7023
"4593",1,0,28,0,0,2,1,0,7,7024
"4594",2,1,32,0,0,0,0,1,1,7025
"4595",2,0,35,0,0,7,1,0,4,7026
"4596",2,0,49,0,0,0,0,1,1,7027
"4597",1,0,36,0,0,5,1,1,3,7028
"4598",2,0,33,0,0,16,0,1,9,7029
"4599",6,0,30,0,0,1,1,0,1,7030
"4600",1,1,58,0,0,1,0,0,2,7032
"4601",2,0,22,0,0,2,1,0,7,7033
"4602",1,0,28,0,0,2,1,1,3,7034
"4603",3,0,28,0,0,0,0,1,1,7036
"4604",2,0,26,0,1,6,1,1,10,7037
"4605",1,1,36,0,0,3,1,1,1,7039
"4606",1,0,23,0,0,0,1,0,9,7040
"4607",2,0,22,0,0,0,1,1,5,7041
"4608",2,0,25,0,1,10,1,1,9,7042
"4609",2,0,26,0,0,0,1,0,3,7043
"4610",2,0,25,0,0,1,1,0,5,7044
"4611",1,0,26,0,0,7,1,1,7,7045
"4612",5,0,40,0,0,2,0,0,6,7047
"4613",2,0,28,0,0,0,0,1,2,7048
"4614",3,0,40,0,0,1,0,0,2,7050
"4615",2,0,56,0,0,1,1,0,1,7051
"4616",1,0,51,0,0,3,1,0,2,7052
"4617",2,0,36,0,0,0,1,0,4,7053
"4618",1,0,51,0,0,0,0,0,1,7054
"4619",1,0,25,0,0,2,1,0,5,7055
"4620",2,0,22,0,1,1,0,0,6,7058
"4621",2,1,35,2,0,9,1,0,8,7060
"4622",1,0,24,0,0,0,0,1,5,7061
"4623",2,0,66,0,0,5,0,1,2,7063
"4624",2,0,27,0,0,6,0,1,4,7064
"4625",1,0,22,0,1,2,1,1,9,7067
"4626",1,0,43,0,0,2,1,0,1,7068
"4627",2,0,22,0,0,2,1,0,6,7070
"4628",2,0,31,0,0,4,0,1,10,7073
"4629",1,1,23,0,0,4,0,1,9,7074
"4630",1,1,27,0,0,0,0,1,2,7076
"4631",2,0,31,0,0,8,1,1,9,7077
"4632",2,0,61,0,0,29,1,1,8,7078
"4633",1,0,25,0,0,3,1,0,7,7079
"4634",1,1,52,0,0,0,0,0,1,7080
"4635",3,0,35,0,0,0,1,0,7,7082
"4636",1,1,24,0,0,0,1,0,5,7084
"4637",2,0,50,1,0,13,0,1,10,7086
"4638",6,0,57,0,0,0,1,0,1,7087
"4639",1,0,38,0,0,2,1,0,1,7092
"4640",2,0,22,0,0,1,1,0,3,7093
"4641",3,0,26,0,0,1,0,0,5,7095
"4642",2,0,25,2,3,8,1,0,10,7097
"4643",2,0,20,0,0,3,1,1,7,7098
"4644",2,0,34,0,0,2,1,0,2,7099
"4645",2,0,25,0,0,11,0,1,9,7100
"4646",1,1,24,0,0,0,1,0,5,7101
"4647",6,0,24,0,0,4,1,0,5,7103
"4648",1,0,49,0,0,4,0,1,6,7104
"4649",2,0,27,0,0,15,1,1,10,7105
"4650",2,0,28,0,0,10,1,1,5,7107
"4651",2,0,33,0,0,15,0,1,5,7108
"4652",1,0,55,0,0,0,1,0,5,7109
"4653",1,0,25,0,0,1,1,0,4,7110
"4654",1,0,47,0,0,3,0,1,3,7111
"4655",2,0,55,0,0,10,0,1,7,7112
"4656",2,0,22,0,0,0,1,1,3,7114
"4657",2,0,32,0,0,9,1,0,8,7116
"4658",1,0,55,0,0,0,1,0,1,7117
"4659",2,0,23,0,0,3,0,0,5,7119
"4660",1,0,54,0,0,2,1,1,4,7120
